"beta_error","beta_sd_avg","omega_error","omega_sd_avg","rho_error","rho_sd_avg","rho","Tfull","N","n_reps","beta_free","omega_var"
0.0295090437261285,0.212016800279474,0.0394147132899217,0.336152831213604,0.0207689813527946,0.0978894904762855,-0.7,3,70,1000,1,1
0.0183365665368898,0.206010029843257,0.0488529101308858,0.33294208152691,0.0218346099858676,0.125736098063992,-0.6,3,70,1000,1,1
0.0252417485881227,0.201474925618084,0.0280741445988294,0.321036597881215,0.0333342132150514,0.157831223178534,-0.5,3,70,1000,1,1
0.0117684307481998,0.196721927962639,0.0206117043082498,0.314196273174592,0.0484734627550724,0.186698759636618,-0.4,3,70,1000,1,1
0.017748264663911,0.195312476855437,0.0353955621644856,0.316266027983348,0.0505378027645694,0.213785278488205,-0.3,3,70,1000,1,1
0.0176241753175743,0.19268908089624,0.0301652154487855,0.313545245897146,0.0571080336957561,0.240635951434227,-0.2,3,70,1000,1,1
0.0280425451990726,0.193063266728385,0.0466379620755371,0.32009829476916,0.0553629066909032,0.268125778186889,-0.1,3,70,1000,1,1
0.0231308634537451,0.189876787229666,0.0212914920084595,0.311844823103122,0.0496960759529776,0.285279236136168,0,3,70,1000,1,1
0.029818478545807,0.191051077034787,0.049796193773034,0.321039490118496,0.0243875097460545,0.300362839005943,0.1,3,70,1000,1,1
0.0220386759342786,0.187340566593355,0.0440495607046032,0.318922754095906,0.0230806688520857,0.310723499992475,0.2,3,70,1000,1,1
0.0256936826292899,0.188452969405975,0.0499482243874127,0.324699129392428,-0.0227067246947959,0.318181745489165,0.3,3,70,1000,1,1
0.023413760567759,0.186658991855962,0.0333089235907072,0.321049215784357,-0.0161197611790902,0.321548377144985,0.4,3,70,1000,1,1
0.0334312052234542,0.187528525847587,0.0439825950031942,0.325228608230218,-0.0554500981077556,0.316536089453417,0.5,3,70,1000,1,1
0.0290479305719223,0.18792414886342,0.0437189465738926,0.329517742636013,-0.0745393017670562,0.290519651014905,0.6,3,70,1000,1,1
0.02371589329748,0.186752510758611,0.0302838579857687,0.328382078225141,-0.0923370333648676,0.254058451219154,0.7,3,70,1000,1,1
0.0263796873882077,0.191528414036182,0.0687517207230783,0.351880583115996,-0.0845238022971822,0.193413049112648,0.8,3,70,1000,1,1
0.0109402846083077,0.19824121261786,0.0623580927978822,0.385954274035238,-0.0389222015186301,0.0886250322645112,0.9,3,70,1000,1,1
-0.00571835706806008,0.19906288677107,0.0112484200287537,0.296004456070279,0.00622982598489345,0.0281589412774436,-0.9,4,70,1000,1,1
0.000436462151796363,0.190065491703694,0.0135560771634882,0.28543878626046,0.00905965095889093,0.0510348222237961,-0.8,4,70,1000,1,1
0.0123111137561095,0.184065520047842,0.0061528904437886,0.276761270859482,0.0172354004152415,0.0742820848156868,-0.7,4,70,1000,1,1
0.000352940076081325,0.180201005448719,0.0196506173255316,0.277465619470832,0.0182639090308947,0.0963953281548181,-0.6,4,70,1000,1,1
0.0110406209981921,0.176999689766598,0.0028798825762259,0.269075782718956,0.0286270763510595,0.119986668540687,-0.5,4,70,1000,1,1
0.0111995180635768,0.174903838757217,0.0131742397146597,0.270008080645882,0.0308740437905706,0.141129902030417,-0.4,4,70,1000,1,1
0.00440077494945443,0.172590367907153,-0.00156971521282353,0.26408607680901,0.036727656694282,0.160721735789206,-0.3,4,70,1000,1,1
0.0178101712976283,0.171498172571848,0.0128688854806257,0.266411390625008,0.0314731924591474,0.180259137150754,-0.2,4,70,1000,1,1
0.0157519109996448,0.169819874200898,0.0158948238191666,0.266697870077903,0.0527482922407986,0.199202637123049,-0.1,4,70,1000,1,1
0.0143597296793444,0.169570026525554,0.0218073456073329,0.267963346049296,0.0274035894132009,0.208865359931273,0,4,70,1000,1,1
0.0219095089556169,0.1681568676451,0.0124626311075306,0.266575101434726,0.0402935645275323,0.221969101316713,0.1,4,70,1000,1,1
0.01909247816387,0.167490616451717,0.0150687897330726,0.267311339166731,0.0129003794198061,0.229543715201811,0.2,4,70,1000,1,1
0.0257375178230507,0.167768542603125,0.0247008290837816,0.27164803422919,-0.00173527455920023,0.237542058926438,0.3,4,70,1000,1,1
0.0106029314087283,0.166842834907913,0.00714237343877435,0.267763439113614,-0.0293102169134069,0.241012017190756,0.4,4,70,1000,1,1
0.0137406592720249,0.167274415396538,0.0157809778162118,0.273022275081971,-0.0464312770741744,0.234942308318935,0.5,4,70,1000,1,1
0.0207386444980079,0.168260961141635,0.00850398074082267,0.275600158378642,-0.0618812901375765,0.219450861710606,0.6,4,70,1000,1,1
0.0247899852600097,0.170447465789199,0.0282270563186417,0.286229064330614,-0.080267088079623,0.199807598237946,0.7,4,70,1000,1,1
-0.00137244737344762,0.173284154701594,0.0394357894545878,0.302118458771579,-0.0714517535675441,0.150419759356187,0.8,4,70,1000,1,1
-0.00513671103440418,0.180180599762185,0.0364244953675741,0.338778553245115,-0.0345445491490046,0.0726984634818361,0.9,4,70,1000,1,1
0.0200439378347009,0.21333420317485,0.0270602855752624,0.334961019430864,0.00568246833090817,0.0325897594033372,-0.9,3,80,1000,1,1
0.00762349053205239,0.201464757781308,0.0337875430380267,0.318338330693002,0.010781779615891,0.0616841339651181,-0.8,3,80,1000,1,1
0.0162671268520761,0.19440808878965,0.0139136606661186,0.302993902616698,0.0177723850816014,0.089972570871672,-0.7,3,80,1000,1,1
0.00981589860286948,0.18963104825411,0.02979304836026,0.301883902961,0.0283687806555581,0.118903781632757,-0.6,3,80,1000,1,1
0.0179561483962886,0.187646343028067,0.0285842396057728,0.2972865793272,0.0276753342977527,0.144028446336494,-0.5,3,80,1000,1,1
0.0174274003188157,0.182873782611445,0.0178333609232104,0.290796229918708,0.0422856089022515,0.174547276810842,-0.4,3,80,1000,1,1
0.00838993398039496,0.18038642734867,0.025465699130183,0.291832339363086,0.059776511036324,0.201668327820097,-0.3,3,80,1000,1,1
0.0185772740778515,0.178315568955661,0.0251792079815369,0.289246919694159,0.0523458012931177,0.223808289990526,-0.2,3,80,1000,1,1
0.01320469040239,0.176896210370222,0.0219117194857914,0.288374202087126,0.0402268097099744,0.244431261023091,-0.1,3,80,1000,1,1
0.0182177273506782,0.175418264369757,0.0146950327499167,0.287739779434531,0.0667471572365427,0.267180002125582,0,3,80,1000,1,1
0.0272822131569096,0.174679619337815,0.0211274694704139,0.288127623015771,0.0508613121108539,0.276854628370366,0.1,3,80,1000,1,1
0.0289407345434859,0.174205150018291,0.0319048827892758,0.292440734933193,0.0286326790735746,0.295074442747953,0.2,3,80,1000,1,1
0.031880639715209,0.173966480371269,0.0261223409596383,0.292421983642805,-0.00676055894301074,0.297391846651697,0.3,3,80,1000,1,1
0.0299964678949623,0.174221130855295,0.0411004430416113,0.297178616760536,-0.0333124245467299,0.303692243199633,0.4,3,80,1000,1,1
0.0380127183403329,0.174217399195591,0.048737851598487,0.302239927294999,-0.0479761550283719,0.288349166214498,0.5,3,80,1000,1,1
0.0376684311514284,0.174406738003048,0.0543532041167164,0.305912706464009,-0.0799060037603301,0.276558273510946,0.6,3,80,1000,1,1
0.0372519077657057,0.175658395415671,0.0573855273057809,0.312310155193398,-0.0951664179936804,0.238169653477964,0.7,3,80,1000,1,1
0.0188832270636021,0.176512682199577,0.0429227079658595,0.317968572134211,-0.0783804479181721,0.17150372987165,0.8,3,80,1000,1,1
0.0150144293589672,0.184168261609081,0.0608905229303,0.354926347912204,-0.0341714147799352,0.0786147582161733,0.9,3,80,1000,1,1
0.00453821109565947,0.184782723035748,0.016377649104007,0.276688936432848,0.0044515268753667,0.0257798087247612,-0.9,4,80,1000,1,1
0.0127128227475599,0.17779163557808,0.0119449081595027,0.265193241422901,0.00682988154876329,0.0473049925866099,-0.8,4,80,1000,1,1
0.00802500565630951,0.171743855166379,0.00429049954812217,0.257153810851609,0.0103785093308349,0.067569713484332,-0.7,4,80,1000,1,1
0.000766539054034736,0.167024544743737,-0.0103857491875559,0.249127640868434,0.0197529749123811,0.0897263808110315,-0.6,4,80,1000,1,1
0.00982114566004231,0.166302275833181,0.0169897129224158,0.253284980648085,0.0270594736339875,0.110914717050453,-0.5,4,80,1000,1,1
0.0156830812112725,0.162983796320617,0.000147388729770039,0.247262783200968,0.0304736557180524,0.131522568839456,-0.4,4,80,1000,1,1
0.0144563730037451,0.160854504454938,0.00419601051853743,0.246200742595303,0.0304778401861598,0.149762271370383,-0.3,4,80,1000,1,1
0.0162874764434443,0.160260005600234,0.0240071889103427,0.250874105345472,0.0306293543149778,0.168686654678222,-0.2,4,80,1000,1,1
0.0069502583170138,0.158385914794586,0.0123852655957663,0.245929281342524,0.0339467885440268,0.18249341762274,-0.1,4,80,1000,1,1
-0.00112852908549018,0.156182769024751,-0.000439527729158183,0.243167069266801,0.0548019465264668,0.198413709424789,0,4,80,1000,1,1
0.0180634987223777,0.157362111533561,0.0209942279142517,0.24833377957421,0.018092421727336,0.205866229653539,0.1,4,80,1000,1,1
0.0194939743084216,0.156177759251653,0.0109415983451201,0.246736510268385,0.0114195719286838,0.215889586369917,0.2,4,80,1000,1,1
0.00943916110043396,0.15537542114795,0.00714134848209908,0.247033338085138,-0.00013296127852564,0.22164980054715,0.3,4,80,1000,1,1
0.0163247805200429,0.155771303149061,0.0116927502307628,0.250769933750732,-0.0182676825720415,0.223864995463614,0.4,4,80,1000,1,1
0.0206605264144317,0.156340931743308,0.0156665587184455,0.255171135212853,-0.0426259399368021,0.220713879767182,0.5,4,80,1000,1,1
0.0116860264509098,0.156857006190537,0.00868204611759479,0.256897127195987,-0.0549246206193403,0.207127304414428,0.6,4,80,1000,1,1
0.0129201902464546,0.15940606771961,0.0373984358073064,0.271141089047585,-0.0589611635662076,0.180425569533217,0.7,4,80,1000,1,1
0.0095003968762116,0.160370271657183,0.0105475476855584,0.273026286258581,-0.0643984129197415,0.139613867086761,0.8,4,80,1000,1,1
0.00954158338519995,0.16781373480773,0.0177988026615761,0.31130623577853,-0.0277078980770439,0.0638679793361177,0.9,4,80,1000,1,1
0.0162983523556566,0.200422837837854,0.0254649879258918,0.314135347428338,0.00453748380228088,0.0302886608825532,-0.9,3,90,1000,1,1
0.020747907499339,0.18994763919021,0.0294007154235362,0.296579828507844,0.00871433541783494,0.0572917961353071,-0.8,3,90,1000,1,1
0.00896675189748074,0.181176569239198,0.0135577469542117,0.281589358197007,0.0186556117033096,0.0842654602178062,-0.7,3,90,1000,1,1
0.018861095791519,0.178380936986991,0.0239977709467389,0.280305607372031,0.0195955897534561,0.108877756830931,-0.6,3,90,1000,1,1
0.0227001173527481,0.175515266318266,0.0306508601482976,0.277523855932966,0.0295047096307025,0.135504443423063,-0.5,3,90,1000,1,1
0.0235809519347319,0.172450634234509,0.0184757767207747,0.271858653271968,0.0247248085318115,0.157866928605356,-0.4,3,90,1000,1,1
0.0118566924016702,0.169754980940886,0.0247767721386043,0.272621609211897,0.0469577605598222,0.186772774817994,-0.3,3,90,1000,1,1
0.00859131227353164,0.166638454055342,0.0141539118376685,0.267117307550074,0.0477221509973235,0.209028592253436,-0.2,3,90,1000,1,1
0.0190310662460792,0.16495293304382,0.00386912537055558,0.264980784731363,0.0536712727479162,0.23032229230629,-0.1,3,90,1000,1,1
0.0281709092887791,0.166256218069044,0.0363047161085627,0.274917010100162,0.0375636072754513,0.250065616376326,0,3,90,1000,1,1
0.0144715911246087,0.16282049009964,0.0154391003692729,0.268624422956104,0.0413380385445389,0.264451493777533,0.1,3,90,1000,1,1
0.021281920701974,0.162305988894389,0.0153734858312544,0.269647593910197,0.0258493681930867,0.277438547574216,0.2,3,90,1000,1,1
0.0203225629740569,0.161631224221233,0.0108965361365161,0.269392032775094,0.000453518951205938,0.276550570828989,0.3,3,90,1000,1,1
0.0300242884819622,0.162150194889699,0.0256574880531666,0.274763857771094,-0.023798771739763,0.282939545613869,0.4,3,90,1000,1,1
0.0279298469522624,0.162269772366457,0.03215176193586,0.278004393608472,-0.0420624061470092,0.269580512768017,0.5,3,90,1000,1,1
0.0275461417501832,0.162615263511613,0.041319132597718,0.283254630459711,-0.0654534049890805,0.257282170027157,0.6,3,90,1000,1,1
0.0233540257153413,0.163216425555876,0.0351739087359244,0.285492548827891,-0.0781765032197909,0.215535899412279,0.7,3,90,1000,1,1
0.0167411133491955,0.165484575246225,0.0356702548214231,0.29671760112937,-0.0638262739389618,0.154485659043687,0.8,3,90,1000,1,1
0.0065281120652491,0.17301579313104,0.0642671171371991,0.336304268750687,-0.0272483681253683,0.0676355388458996,0.9,3,90,1000,1,1
0.0104083702270994,0.174648022578214,0.0162137117550931,0.259449784203784,0.00446266317579622,0.0242257245984222,-0.9,4,90,1000,1,1
0.0139145610312721,0.166981539815898,0.0087686211345665,0.248258794588592,0.00730390928154555,0.0443916141827949,-0.8,4,90,1000,1,1
0.0113705274348494,0.162038670782513,0.00995123299532163,0.243011404495628,0.00885243411206286,0.0635494512390098,-0.7,4,90,1000,1,1
0.0139967251298629,0.158404709567572,0.00738661844087129,0.23869829888411,0.0157193473130608,0.0832202632744662,-0.6,4,90,1000,1,1
0.00400827362302129,0.155725076050381,0.0142455183567616,0.23815665421208,0.0243730965529968,0.105089069765044,-0.5,4,90,1000,1,1
0.0174946035411631,0.154038847739835,0.0116386681694828,0.235101456712712,0.0230243306035677,0.122972024313755,-0.4,4,90,1000,1,1
0.0158278803862768,0.152226739586581,0.0199854016285382,0.235741681051222,0.0253918415619378,0.140946619039749,-0.3,4,90,1000,1,1
0.00868893378157254,0.150189457281929,0.011730252312763,0.231671696786603,0.0358519620287788,0.158611264056947,-0.2,4,90,1000,1,1
0.0100530575920799,0.149060057031557,0.0174404734048674,0.231890676941178,0.0383610984145616,0.172161024596321,-0.1,4,90,1000,1,1
0.00960260192149186,0.14834865414302,0.019783164919717,0.233248283370042,0.016537893644323,0.185306113288233,0,4,90,1000,1,1
0.00989786108928121,0.147595200337817,0.0178527587963461,0.232914302103543,0.0130521377520944,0.193740036483325,0.1,4,90,1000,1,1
0.0187707794000532,0.147112641265328,0.0154291197918169,0.233449512915667,0.0216730837072121,0.206098937832006,0.2,4,90,1000,1,1
0.0137607804204827,0.146638327213398,0.0120912139679077,0.234033378511289,0.0105899370466712,0.209587189027241,0.3,4,90,1000,1,1
0.00989698912192058,0.145803354673605,-0.000817534003143717,0.230894521168892,-0.0214019780170023,0.211567410374562,0.4,4,90,1000,1,1
0.024708374114268,0.147548779724863,0.0220816703190279,0.240157387727095,-0.03804731008362,0.209028778686298,0.5,4,90,1000,1,1
0.0152805288984384,0.146931902626616,0.00234523964663825,0.238250130078588,-0.0516978156068421,0.1988718966468,0.6,4,90,1000,1,1
0.00559978529207426,0.149120556585031,0.0174901366532761,0.248943936771931,-0.0570702175248282,0.168566492631804,0.7,4,90,1000,1,1
0.0102917699722649,0.151361187687485,0.0116403153739702,0.260481119724007,-0.0395725969494922,0.1204674481683,0.8,4,90,1000,1,1
0.000573063602187619,0.157142015096562,0.00873192357001778,0.289955781283384,-0.0201679334891889,0.0552100392132574,0.9,4,90,1000,1,1
0.0121185972711163,0.188854023469485,0.0283155587023227,0.296166180803128,0.00378814814275178,0.0284208409924019,-0.9,3,100,1000,1,1
0.0151224883476592,0.179726541825246,0.0344860133111235,0.282891148856462,0.00599167278225963,0.053508807168963,-0.8,3,100,1000,1,1
0.00292629102347445,0.171604474481121,0.00800440037438832,0.265216649750046,0.0133459671122886,0.078237645510461,-0.7,3,100,1000,1,1
0.0143200748002437,0.167810748955008,0.0125711172767008,0.261275133955169,0.0208331479152729,0.103419938268979,-0.6,3,100,1000,1,1
0.0206787863684801,0.165387933702365,0.0234758819125979,0.262014703299843,0.0192694398293103,0.125177372536877,-0.5,3,100,1000,1,1
0.0134273951555862,0.162708215235881,0.0302207824421301,0.258368912699247,0.0290876968830889,0.149241568103078,-0.4,3,100,1000,1,1
0.0110609022803587,0.159464686186625,0.00898106390624207,0.252197502406769,0.0408968774685464,0.17469860558362,-0.3,3,100,1000,1,1
0.0178036447567993,0.159772908469346,0.0363049794696713,0.259438835591661,0.0385561167597851,0.195227755319543,-0.2,3,100,1000,1,1
0.0203414161701782,0.1565893492497,0.0126793064607666,0.251209280511769,0.0572163502381661,0.219909718514753,-0.1,3,100,1000,1,1
0.0231363229974094,0.156231818287073,0.0290904844352876,0.257088845482133,0.0500935952666075,0.232634626498716,0,3,100,1000,1,1
0.0197810356223222,0.155380325077335,0.0242949465215882,0.256407616992638,0.0296420041138878,0.251180059626147,0.1,3,100,1000,1,1
0.0213606523924152,0.153414042789482,0.0144722640076744,0.253383339295274,0.0265808161035817,0.259788957381198,0.2,3,100,1000,1,1
0.026966960651923,0.152738992293586,0.0154808068054564,0.254352023923841,0.0115171983574275,0.267059996978283,0.3,3,100,1000,1,1
0.023522615140907,0.15283141486162,0.0294211812790965,0.259639729824316,-0.0259783597668257,0.26488423909736,0.4,3,100,1000,1,1
0.0378057033944725,0.153933842753985,0.0370566566476394,0.263338594143141,-0.0564698072460186,0.264093666023209,0.5,3,100,1000,1,1
0.0226775762098299,0.153698004464626,0.0431158911270481,0.267123770040466,-0.0779274862012653,0.242695302102258,0.6,3,100,1000,1,1
0.0100043933472423,0.153479825101483,0.0340799630697317,0.26961905483573,-0.0687908944361742,0.207815536020461,0.7,3,100,1000,1,1
0.0287916890478572,0.156498406670521,0.0437660281638027,0.28068096099042,-0.0561804118923372,0.142417984593058,0.8,3,100,1000,1,1
0.00881220240881113,0.161665129948949,0.0232811108275779,0.305849128319431,-0.0244716978791167,0.0621311593526981,0.9,3,100,1000,1,1
0.00452966095025723,0.164853862625197,0.00322796540073654,0.243051373584509,0.00393311201255129,0.0228378668224711,-0.9,4,100,1000,1,1
0.00817550736498087,0.157912587085781,0.00863378685079409,0.234088655072465,0.00526599593727977,0.0416792767020901,-0.8,4,100,1000,1,1
0.00196386395060688,0.152567096983003,-0.00291194571732056,0.226819523545151,0.0125589490939434,0.0605384190199245,-0.7,4,100,1000,1,1
0.0133636446811443,0.150356421062955,0.00761981563811339,0.226069283568033,0.0133256655375351,0.0787577387532313,-0.6,4,100,1000,1,1
0.00667306230882244,0.147973001452008,0.0179651436020861,0.225987573882526,0.0150359109312168,0.0969682745435688,-0.5,4,100,1000,1,1
0.00846181624081208,0.145226719360426,0.0103899574545802,0.222541484235766,0.0249944708022612,0.116126626199029,-0.4,4,100,1000,1,1
0.00737207058903025,0.144547135881754,0.0268572641449722,0.224417971877876,0.0276926173301098,0.134175814605397,-0.3,4,100,1000,1,1
0.00928985067641188,0.141520692535846,-0.0013190252918781,0.21663239284436,0.0309854474431013,0.149137557348062,-0.2,4,100,1000,1,1
0.0161005983971231,0.141065622376668,0.00980834067820066,0.218075921799705,0.019008608356904,0.16166754454152,-0.1,4,100,1000,1,1
0.0109741196287529,0.139277748134651,-0.00583612529143009,0.214223660480106,0.0298923333180613,0.175991869463489,0,4,100,1000,1,1
0.0190063775881731,0.140006552093835,0.0160790738906684,0.219091693127986,0.00729184705884497,0.183875654726735,0.1,4,100,1000,1,1
0.0144825706470374,0.138812214849988,0.0108600665629356,0.217797893784976,0.00727211301707789,0.194556746585922,0.2,4,100,1000,1,1
0.0196378877822183,0.138329236823709,0.0092030539227437,0.219707482440684,-0.00204448836553134,0.198416272669093,0.3,4,100,1000,1,1
0.0190892173986058,0.139032057726992,0.0161491790667283,0.223261580039797,-0.0244749571593865,0.201062515221101,0.4,4,100,1000,1,1
0.0161831197819145,0.138770571667254,0.00697139511127388,0.222601339955833,-0.0475070288229711,0.199380134445299,0.5,4,100,1000,1,1
0.0121732106615342,0.139438045436602,0.00100350139977725,0.226218058142539,-0.0407631271474868,0.185029923545918,0.6,4,100,1000,1,1
-0.000950000954008247,0.140696968067381,0.0113386661304676,0.234130227312589,-0.0518813890143848,0.158669968922863,0.7,4,100,1000,1,1
0.00534754552543956,0.143311959514529,0.0147437215503236,0.244420209520611,-0.0463437383635019,0.117165213846948,0.8,4,100,1000,1,1
0.00847259077780248,0.150085026611938,0.0297723230693115,0.278653452986902,-0.0248333463363328,0.0544181046091577,0.9,4,100,1000,1,1
0.0130034620418323,0.166475477934432,0.0109627851538461,0.256150180839954,0.00297942713384795,0.0248269371476463,-0.9,3,125,1000,1,1
0.00428699300848873,0.157930865551434,0.0136255077015377,0.244256093955875,0.00695826407072946,0.0475217080159493,-0.8,3,125,1000,1,1
-0.000936554040703346,0.151446805489805,0.00500226938291209,0.233736891135228,0.012259943045681,0.0689808539279756,-0.7,3,125,1000,1,1
0.00115191925569881,0.148641912944662,0.0213775434935438,0.232873215162435,0.0169898472153853,0.0904476512835339,-0.6,3,125,1000,1,1
0.0103506412151676,0.146118146343055,0.00802457133163275,0.226725285401997,0.0214238825135406,0.111366905431651,-0.5,3,125,1000,1,1
0.00942008578117531,0.143291081621125,0.00917870528034774,0.224996750157579,0.0286684608797152,0.13287116354485,-0.4,3,125,1000,1,1
0.0138484257430683,0.141891203635941,0.0158317993083372,0.225216445136099,0.0295493683957296,0.153348852318808,-0.3,3,125,1000,1,1
0.00886980431392216,0.140133267964537,0.0175181887339795,0.224693606355459,0.037989556173637,0.174087461618795,-0.2,3,125,1000,1,1
0.00833296433162139,0.138733678561405,0.00848045343953066,0.222217236255999,0.0362149082502874,0.191735241543384,-0.1,3,125,1000,1,1
0.0110190600540344,0.137880901829347,0.0163658991331065,0.22409956063739,0.0384185456130598,0.212420653781912,0,3,125,1000,1,1
0.00934079659510413,0.136816781477076,0.0167670926790064,0.224512395405792,0.0236193837186049,0.22449348112116,0.1,3,125,1000,1,1
0.00269569314018398,0.135527526452684,0.0127966790351339,0.224372868055118,0.0252839323851327,0.233425875625767,0.2,3,125,1000,1,1
0.0164483006567036,0.134715050856427,-0.00213048264881959,0.222322434971096,0.0165467928624712,0.240397900132025,0.3,3,125,1000,1,1
0.0168808658078094,0.135776696930495,0.0268748304295265,0.22932512571448,-0.0209953478771195,0.240356029290854,0.4,3,125,1000,1,1
0.0162799235125326,0.136264310678217,0.0337242386953588,0.23204905580099,-0.0452093266416488,0.232385889130886,0.5,3,125,1000,1,1
0.0303284564407332,0.13680188906155,0.0416855135750532,0.236029266339373,-0.061682265598784,0.215963183538685,0.6,3,125,1000,1,1
0.018487287671037,0.136023683882579,0.0294363258574614,0.236537420259666,-0.0599661167445243,0.177503970353479,0.7,3,125,1000,1,1
0.0126044629964219,0.138283123976817,0.0286658002586636,0.245119401825982,-0.0479960623296583,0.125347902056016,0.8,3,125,1000,1,1
0.0081961002804375,0.142833673679764,0.0170473218129191,0.26695585048458,-0.0205393505794075,0.0517877882845802,0.9,3,125,1000,1,1
0.0107296239474284,0.147375541983905,0.00585476518147593,0.216293604154059,0.00286919904657039,0.0201895859151289,-0.9,4,125,1000,1,1
0.00339628335775855,0.139968601283595,-0.00638117098677535,0.204621972967506,0.00529256181201377,0.0370187618379626,-0.8,4,125,1000,1,1
0.00282405008788671,0.135906333166781,-0.00425675420776236,0.201856744287408,0.00922992350777553,0.0537084234782574,-0.7,4,125,1000,1,1
0.00814734065094705,0.133684579295724,0.00322318924581844,0.200523660641623,0.0123188955806748,0.0701721317186633,-0.6,4,125,1000,1,1
-0.00120357356514447,0.131498197879528,0.00615929199655492,0.199237759701582,0.015179408896334,0.0866783655275693,-0.5,4,125,1000,1,1
0.0106141941805211,0.129684018257804,0.00530817612623482,0.197126314788328,0.0154403486539787,0.10248286962785,-0.4,4,125,1000,1,1
0.00969091205881358,0.128473480710335,0.0112495241752968,0.196905872852929,0.0150343113863897,0.118435679973559,-0.3,4,125,1000,1,1
0.00545591361350249,0.126673413319201,0.00788463856597518,0.195305605976779,0.0238627501556131,0.13300760634376,-0.2,4,125,1000,1,1
0.0119917080930067,0.126261438805114,0.0160549736583971,0.195233294658024,0.0127778922731238,0.144156897023902,-0.1,4,125,1000,1,1
0.000784048517414291,0.124248921364324,-0.00218788343143033,0.191348164394939,0.0228181906684178,0.154827735157695,0,4,125,1000,1,1
0.0111024926837253,0.124122573411662,0.0147106528749053,0.194567502270914,0.0141338960977256,0.165671405208688,0.1,4,125,1000,1,1
0.0134162154032867,0.123583261703328,0.00646646889854159,0.193880146753512,0.0158606675347424,0.175539836528701,0.2,4,125,1000,1,1
0.0183029996854179,0.123655758283889,0.0138522091337252,0.195627046853767,-0.00933138285583722,0.18080096269016,0.3,4,125,1000,1,1
0.0125762514373034,0.123941566073921,0.0206776938427341,0.198982543467752,-0.00866035029595897,0.182142118224511,0.4,4,125,1000,1,1
0.0154543081162568,0.123617475908683,0.00272104680903365,0.197349388250358,-0.0278320567741278,0.181360077607657,0.5,4,125,1000,1,1
0.00349506544587516,0.123793318450994,0.00100879471414694,0.200976387209933,-0.034860174670941,0.165162220181608,0.6,4,125,1000,1,1
0.00687490263787547,0.125682117471797,0.00822563442612568,0.207395852307003,-0.0407132327478,0.141148860157836,0.7,4,125,1000,1,1
-0.00254222353299806,0.126969366622726,-0.00609601755217952,0.214463459588377,-0.0379120620140423,0.100085805714956,0.8,4,125,1000,1,1
0.00365822201046973,0.132816353821948,0.0124760214319348,0.245223026083579,-0.0153571721215635,0.0435732272715011,0.9,4,125,1000,1,1
0.00767486843477773,0.150502647585586,0.00418660710849634,0.230075158569594,0.0028410666104898,0.0223824833742993,-0.9,3,150,1000,1,1
0.0159970629165855,0.144502450370771,0.025767430565738,0.224082496822896,0.00510022534941155,0.0427159879815315,-0.8,3,150,1000,1,1
0.00541135898861268,0.138522732492042,0.00806342104707488,0.213689024014251,0.00851015394257636,0.062207535754372,-0.7,3,150,1000,1,1
