"beta_error","beta_sd_avg","omega_error","omega_sd_avg","rho_error","rho_sd_avg","rho","N","n_reps","beta_free","omega_var","Tfull","beta_estimate_sd","omega_estimate_sd","rho_estimate_sd"
"1.56104244827436",13.6580781116877,2.83157031311457,36.7153250922517,0.0892054187352746,0.431994843139523,-0.9,20,500,2.4,1,2,NA,NA,NA
"4.37419107071894",19.1871867360043,617.171416419502,1114.1518642564,0.310762591628216,5.55865937556259,-0.6,20,500,2.4,1,2,NA,NA,NA
"30.6424888968964",19.9123987132522,29954.2255938482,17951.2929396251,0.327673630977983,9.12252535325043,-0.3,20,500,2.4,1,2,NA,NA,NA
"33.9808467673688",18.4548062411222,22231.385951073,14513.1917084274,0.183893898230885,13.1324366455346,0,20,500,2.4,1,2,NA,NA,NA
"1.5834717032717",11.4609209829284,12.477174704267,161.800312002759,0.015017427271868,6.51641271190341,0.3,20,500,2.4,1,2,NA,NA,NA
"2.38812643669927",15.0415935432649,38.9196979139981,431.994531869481,-0.144958376899783,11.4738030290122,0.6,20,500,2.4,1,2,NA,NA,NA
"1.05350332060412",6.46739625690445,3.62138441620237,27.1352372692283,-0.20356416983628,4.67863312091996,0.9,20,500,2.4,1,2,NA,NA,NA
"1.2031241580948",12.846387757463,2.08396779639353,29.9198250673641,0.118004666566576,0.513206668150877,-0.9,20,500,2.5,1,2,NA,NA,NA
"4.59304194785406",16.1330769280006,851.217243594083,1152.1024610923,0.309058777093582,4.04910373590959,-0.6,20,500,2.5,1,2,NA,NA,NA
"1.7899561120566",18.3128125306403,5.59232968647898,123.15713690279,0.25763188167793,5.58629290855696,-0.3,20,500,2.5,1,2,NA,NA,NA
"16.0031589949083",18.0992895527559,10127.8046157738,6671.05072422398,0.238394313106368,9.56362083547414,0,20,500,2.5,1,2,NA,NA,NA
"17.8250952309491",19.5042430051716,5960.9080787032,4693.01990963345,0.013722578780241,14.2064589242647,0.3,20,500,2.5,1,2,NA,NA,NA
"7.15612086407735",10.8720895783839,1621.2541917745,1736.39327659577,-0.152659370094826,7.17008551023449,0.6,20,500,2.5,1,2,NA,NA,NA
"7.23002987070711",14.5900186916802,5743.53039213359,4765.25070354552,-0.247675389196216,7.84999228508383,0.9,20,500,2.5,1,2,NA,NA,NA
"0.493940872639187",1.57301606063213,0.765387661382439,2.80757185255116,0.0349528101939047,0.112936967981746,-0.9,20,500,2.4,1,3,NA,NA,NA
"0.261681375626868",1.05586327379622,0.290872145355006,1.42139351418442,0.177403314809003,0.399676318396431,-0.6,20,500,2.4,1,3,NA,NA,NA
"0.331755289885123",1.10871815235981,0.368404003828985,2.3040636304193,0.20228886448433,0.571853621248297,-0.3,20,500,2.4,1,3,NA,NA,NA
"0.246683904853463",0.862361181901528,0.154240609297577,1.02565966620553,0.104607697390143,0.767863779867276,0,20,500,2.4,1,3,NA,NA,NA
"0.359467373181434",1.0371987981151,0.480490767138022,2.1942785931065,-0.061413370089569,0.77729906371701,0.3,20,500,2.4,1,3,NA,NA,NA
"0.312133098265119",0.863207122720145,0.204621469523023,1.12863016529844,-0.182705052175113,0.825464696537125,0.6,20,500,2.4,1,3,NA,NA,NA
"0.309098769460021",0.88801803642349,0.290314167741693,1.34394807006427,-0.219676467258596,0.479553614883138,0.9,20,500,2.4,1,3,NA,NA,NA
"0.274292331141152",1.34851934328355,0.371288453126187,1.86045286624798,0.0353446182460902,0.111887286529448,-0.9,20,500,2.5,1,3,NA,NA,NA
"0.386990363787836",1.26258246574707,0.464078438077606,1.93590594233253,0.169152415498941,0.383447638348669,-0.6,20,500,2.5,1,3,NA,NA,NA
"0.294464538254805",1.09099041419778,0.398613008447998,2.30504708980746,0.203257346564957,0.650128089705272,-0.3,20,500,2.5,1,3,NA,NA,NA
"0.458785413343355",1.40813124894758,1.03948552215985,5.69016142651748,0.121357856788906,0.990583170890413,0,20,500,2.5,1,3,NA,NA,NA
"0.364203942678482",0.956532793344824,0.270044823019398,1.26560681601923,-0.0177553339710291,0.872594628038474,0.3,20,500,2.5,1,3,NA,NA,NA
"0.391677946213038",1.01834855840671,0.383072119503634,1.57432853869965,-0.164586154009008,0.796996031763687,0.6,20,500,2.5,1,3,NA,NA,NA
"0.237201651169119",0.87563097526257,0.246213401888699,1.26035984950879,-0.189373120255864,0.48126104629998,0.9,20,500,2.5,1,3,NA,NA,NA
"0.135251307306437",0.717464133440083,0.0730688100936013,0.771921837271674,0.0308751960567279,0.0748418913296201,-0.9,20,500,2.4,1,4,NA,NA,NA
"0.136343147309083",0.632298487859787,0.0874896189912206,0.725382432809935,0.116652776807574,0.256742531199716,-0.6,20,500,2.4,1,4,NA,NA,NA
"0.120969365449861",0.580859034072957,0.0184123004283007,0.654886452487119,0.14560737317647,0.372249405144263,-0.3,20,500,2.4,1,4,NA,NA,NA
"0.183050163212956",0.566112538179003,0.0485966555963894,0.658092708247662,0.0692046069798056,0.456109962153763,0,20,500,2.4,1,4,NA,NA,NA
"0.192637421708826",0.571436916239415,0.0595418293040989,0.713218699427637,-0.029049414227705,0.50181069108324,0.3,20,500,2.4,1,4,NA,NA,NA
"0.159485553601716",0.544537796632341,0.0285388783783704,0.692521484859739,-0.15130418376279,0.460014195451681,0.6,20,500,2.4,1,4,NA,NA,NA
"0.0792398799718706",0.578868014282598,0.120457863323147,0.859194107413735,-0.161085936165106,0.252500968095342,0.9,20,500,2.4,1,4,NA,NA,NA
"0.197538260722375",0.779376641900206,0.157756370368691,0.878907269477239,0.0223218600087157,0.0701435275254789,-0.9,20,500,2.5,1,4,NA,NA,NA
"0.132665190548105",0.647657724007675,0.0768653518004551,0.717452240176473,0.122023755831526,0.248151458143221,-0.6,20,500,2.5,1,4,NA,NA,NA
"0.19816228119734",0.633792862728262,0.100788533952825,0.737080889363077,0.129821426643241,0.395172918339816,-0.3,20,500,2.5,1,4,NA,NA,NA
"0.194922930758117",0.590681304511522,0.0457048843079351,0.678930621660222,0.0913371417430315,0.475852137531501,0,20,500,2.5,1,4,NA,NA,NA
"0.192926190561911",0.579757652663276,0.0712871710795865,0.718780885781289,-0.0513694157993032,0.507402096636279,0.3,20,500,2.5,1,4,NA,NA,NA
"0.243213087975422",0.608232068220106,0.108435603175846,0.780417515651525,-0.156017618213075,0.490650785107256,0.6,20,500,2.5,1,4,NA,NA,NA
"0.140231708646453",0.639469472921689,0.139990553482914,0.987560860837934,-0.167285914885547,0.28508062104984,0.9,20,500,2.5,1,4,NA,NA,NA
"0.849790570078081",5.08516534987259,1.55153524031769,11.0406830997049,0.0538439541225145,0.213466183141315,-0.9,30,500,2.4,1,2,NA,NA,NA
"1.00246928518735",5.05082855068225,2.33414429265583,18.1263452600543,0.192196025464826,0.713304524172737,-0.6,30,500,2.4,1,2,NA,NA,NA
"0.594479509020697",2.89739825411702,1.28672885641107,10.4992482232387,0.252291278884964,1.11351325886436,-0.3,30,500,2.4,1,2,NA,NA,NA
"0.585469715254101",2.21379348641261,0.852233388188531,5.15435989018659,0.119236142940088,1.38691962737768,0,30,500,2.4,1,2,NA,NA,NA
"0.5369274797835",2.85163402136871,0.906813140386105,12.2447205017085,0.0139513252081284,1.35524573867596,0.3,30,500,2.4,1,2,NA,NA,NA
"0.696444647185427",3.75118240646774,1.59067212375299,29.0495245903356,-0.162737259868992,1.46733897574132,0.6,30,500,2.4,1,2,NA,NA,NA
"0.529836331035912",2.39397984617944,1.43017537734002,15.4642007418235,-0.163193891853121,0.737613542305542,0.9,30,500,2.4,1,2,NA,NA,NA
"0.964152479934664",5.78655298336082,1.81369903465152,13.2284605822841,0.0626210285661085,0.229965016133802,-0.9,30,500,2.5,1,2,NA,NA,NA
"0.876481229988322",4.64827737780814,1.57678557985979,12.8414758045653,0.197481184658346,0.748945637243303,-0.6,30,500,2.5,1,2,NA,NA,NA
"0.851399429914061",4.55250752850215,2.2483304236074,23.8520323744951,0.248977439778771,1.08839732426589,-0.3,30,500,2.5,1,2,NA,NA,NA
"0.637098266422114",2.33345660650075,0.83725723114877,5.00002216591498,0.128528491633136,1.37755433501669,0,30,500,2.5,1,2,NA,NA,NA
"0.772834735307257",4.0364303547564,1.80038895228709,32.4613455339443,-0.0376911429143339,1.7268090839358,0.3,30,500,2.5,1,2,NA,NA,NA
"0.810196939135651",2.89784472986595,1.78455229044771,11.9499388343658,-0.174899188408794,1.80687131962387,0.6,30,500,2.5,1,2,NA,NA,NA
"0.491103210365849",1.85695686660814,0.773527890505527,3.11041128574695,-0.170428275455056,0.926829915279814,0.9,30,500,2.5,1,2,NA,NA,NA
"0.186170258320167",0.825647407871489,0.174501467158821,0.912217085793779,0.0236653984418551,0.0778822137863797,-0.9,30,500,2.4,1,3,NA,NA,NA
"0.151803243968549",0.692106279472073,0.133408383670457,0.767754225044884,0.119887820671638,0.299130865555899,-0.6,30,500,2.4,1,3,NA,NA,NA
"0.164489942182257",0.620471754708381,0.115722868039731,0.7153365282671,0.162813974736327,0.444767161687092,-0.3,30,500,2.4,1,3,NA,NA,NA
"0.184471557150108",0.618185740684898,0.0942669061124678,0.737529986976823,0.118337651553467,0.568965721224083,0,30,500,2.4,1,3,NA,NA,NA
"0.208495805532255",0.599601341173712,0.0811281827908498,0.692830418783747,-0.0137645359172325,0.625374623072098,0.3,30,500,2.4,1,3,NA,NA,NA
"0.230630008509415",0.597040970184502,0.183078039216681,0.754795133161165,-0.165929612157607,0.600474456973894,0.6,30,500,2.4,1,3,NA,NA,NA
"0.155101368617954",0.600790084215204,0.159828213371578,0.85325036201777,-0.119689665018676,0.225643353067176,0.9,30,500,2.4,1,3,NA,NA,NA
"0.253011056689178",0.93462835736573,0.234466091132584,1.06566693159778,0.0225997889723889,0.0790373782655779,-0.9,30,500,2.5,1,3,NA,NA,NA
"0.152168363437974",0.809591785930713,0.17887400906183,1.12528251293817,0.115655624500878,0.288530749820409,-0.6,30,500,2.5,1,3,NA,NA,NA
"0.179191854041618",0.669295394374737,0.107141629951062,0.733483384610586,0.152769897644302,0.449633296154488,-0.3,30,500,2.5,1,3,NA,NA,NA
"0.218749771837812",0.644174719067084,0.123113427595137,0.727025699603039,0.0898874835074977,0.569344131068164,0,30,500,2.5,1,3,NA,NA,NA
"0.224508091674179",0.649836196734059,0.153383609747471,0.773728363352522,-0.0197341330769225,0.628554117238705,0.3,30,500,2.5,1,3,NA,NA,NA
"0.251380547862454",0.636452760009153,0.155172525109859,0.775669380640643,-0.170337025066361,0.582461675880417,0.6,30,500,2.5,1,3,NA,NA,NA
"0.16854667580249",0.634313277727616,0.146724730205992,0.874276661959756,-0.129013112851279,0.271183444837494,0.9,30,500,2.5,1,3,NA,NA,NA
"0.062197131040232",0.545662207563345,0.0258519643982327,0.562971261221547,0.0189262194066436,0.0558818190373109,-0.9,30,500,2.4,1,4,NA,NA,NA
"0.081070428529893",0.481010984318621,0.0228720517746244,0.514303227883053,0.0944725252760808,0.196830561048012,-0.6,30,500,2.4,1,4,NA,NA,NA
"0.0958404974592544",0.452690011335317,0.0753839478449497,0.525955047327211,0.132903307759928,0.316532250216272,-0.3,30,500,2.4,1,4,NA,NA,NA
"0.116408271665472",0.434689510031546,0.0712172789691815,0.52905778446378,0.0849330734467504,0.381572867811571,0,30,500,2.4,1,4,NA,NA,NA
"0.112633770792597",0.435180711703155,0.0446438228154075,0.532073870387664,-0.0287020717695646,0.409091706531691,0.3,30,500,2.4,1,4,NA,NA,NA
"0.0703448273060351",0.420898562766435,0.0267999600038275,0.531083040177184,-0.129658347158851,0.385195381232205,0.6,30,500,2.4,1,4,NA,NA,NA
"0.0938585777812216",0.460272387472524,0.0655273946410382,0.647433218414232,-0.105135441501927,0.170127422986371,0.9,30,500,2.4,1,4,NA,NA,NA
"0.0661751609217488",0.584383205502192,0.0628212805506688,0.621412650261827,0.014467557982117,0.0547348564638199,-0.9,30,500,2.5,1,4,NA,NA,NA
"0.0639174006001288",0.490603929157364,0.041637262834924,0.529206175855147,0.0977256025183262,0.207053704420329,-0.6,30,500,2.5,1,4,NA,NA,NA
"0.104448203643803",0.480034987268953,0.0509256692560027,0.530221470006919,0.106805868387996,0.312971289790833,-0.3,30,500,2.5,1,4,NA,NA,NA
"0.103366916744869",0.451574806694837,0.0325794399482962,0.517549488635492,0.0976590795757868,0.386061227602051,0,30,500,2.5,1,4,NA,NA,NA
"0.0945153259117065",0.439012265326122,-0.000867629212062327,0.505460230031045,-0.059993930479209,0.400717421787893,0.3,30,500,2.5,1,4,NA,NA,NA
"0.135287099554365",0.456858596526645,0.0681151261906389,0.566075811511524,-0.127414821686954,0.39727058145274,0.6,30,500,2.5,1,4,NA,NA,NA
"0.0785732439030633",0.46941496653291,0.0743286292275115,0.665014500126089,-0.0980283519851,0.178651142145105,0.9,30,500,2.5,1,4,NA,NA,NA
"0.566596870299341",3.13400421371811,0.966773278058175,5.69414976151955,0.0379017415846407,0.156053131903957,-0.9,40,500,2.4,1,2,NA,NA,NA
"0.415582394827666",1.90900463441127,0.616561435645318,3.27055063496966,0.135079723212837,0.500965905107265,-0.6,40,500,2.4,1,2,NA,NA,NA
"0.402633166437926",1.56022910376221,0.5707159187892,3.01249134269094,0.145037175083377,0.759225898053788,-0.3,40,500,2.4,1,2,NA,NA,NA
"0.398228322934145",1.36133182567607,0.524647778692072,2.60151842340687,0.125583800311431,1.03350178235444,0,40,500,2.4,1,2,NA,NA,NA
"0.328411420796379",1.16359441315963,0.313247308826591,1.56913340614623,-0.0105526698074913,0.976133840923102,0.3,40,500,2.4,1,2,NA,NA,NA
"0.404420298335456",1.11389938914488,0.454058894635928,1.58660396776991,-0.127468562214593,0.965987250362335,0.6,40,500,2.4,1,2,NA,NA,NA
"0.341462514757289",1.39840210991627,0.972399192921403,7.36166770316747,-0.117890961660983,0.541316276869841,0.9,40,500,2.4,1,2,NA,NA,NA
"0.583502630342275",3.40775516430761,0.966911186898998,5.79739036118707,0.0606728550885334,0.176480346112223,-0.9,40,500,2.5,1,2,NA,NA,NA
"0.453983787685633",2.04684695061085,0.744480432402919,3.80786197832415,0.142977477167152,0.499222371981578,-0.6,40,500,2.5,1,2,NA,NA,NA
"0.352081222764845",1.71777436109633,0.57021745392404,4.20450068093581,0.213280906083427,0.810553242009407,-0.3,40,500,2.5,1,2,NA,NA,NA
"0.43546965671868",1.60579157665891,0.660604099602609,3.55640041085221,0.083293893356023,0.973587031858225,0,40,500,2.5,1,2,NA,NA,NA
"0.508701360570822",1.68929836915575,1.09297509874918,8.31315069885875,0.0164530184877679,1.04399274672945,0.3,40,500,2.5,1,2,NA,NA,NA
"0.3993428096205",1.16985760039239,0.332075834614056,1.41486260690242,-0.138061040209491,0.977628566814334,0.6,40,500,2.5,1,2,NA,NA,NA
"0.459746852294043",1.32663346137284,0.644549152597644,2.20986255736604,-0.145998377270293,0.446958124416379,0.9,40,500,2.5,1,2,NA,NA,NA
"0.103992207029026",0.641988324920408,0.132531996251816,0.685690668910261,0.0177111234152374,0.061650043453254,-0.9,40,500,2.4,1,3,NA,NA,NA
"0.0872690239512592",0.545804298558554,0.094808446880523,0.603192829431527,0.0767909328006363,0.225160190000061,-0.6,40,500,2.4,1,3,NA,NA,NA
"0.079105084692354",0.493517977043236,0.0458237689062831,0.535809449743922,0.141027853998817,0.355905325087955,-0.3,40,500,2.4,1,3,NA,NA,NA
"0.110817899580735",0.478368848259667,0.0401663430549401,0.532124751946649,0.0987870773160489,0.461845672633408,0,40,500,2.4,1,3,NA,NA,NA
"0.183998344659184",0.4900078710803,0.127367121407111,0.586642285277753,-0.0226828478138697,0.52140951391908,0.3,40,500,2.4,1,3,NA,NA,NA
"0.135682287569426",0.468976659442019,0.0901879661151627,0.581700270176717,-0.120342877718647,0.460218926500043,0.6,40,500,2.4,1,3,NA,NA,NA
"0.103265435719485",0.486215121298201,0.11252697202158,0.674943678888062,-0.0915248403381815,0.173055378859646,0.9,40,500,2.4,1,3,NA,NA,NA
"0.135723540743707",0.685109602543956,0.122205705951608,0.698709424849217,0.0156039317777323,0.0622524276293903,-0.9,40,500,2.5,1,3,NA,NA,NA
"0.121068547600881",0.575704648848395,0.093606585347353,0.600683520126787,0.0834742051188025,0.231910289382674,-0.6,40,500,2.5,1,3,NA,NA,NA
"0.101507615424763",0.526332784187359,0.0556552499266218,0.557767879307328,0.139944561217536,0.357779109971359,-0.3,40,500,2.5,1,3,NA,NA,NA
"0.108197807642453",0.509723276443434,0.0332370808719569,0.549300591913219,0.0942016374182019,0.475029724259905,0,40,500,2.5,1,3,NA,NA,NA
"0.153535167146604",0.502287003944496,0.0746831059476731,0.572065470738174,-0.000207141447959434,0.504373331328091,0.3,40,500,2.5,1,3,NA,NA,NA
"0.156290628039049",0.496424444372637,0.0910595437763454,0.593010953766089,-0.140115500752,0.463842881804974,0.6,40,500,2.5,1,3,NA,NA,NA
"0.132575522367361",0.52349163643173,0.101882053424683,0.687067948038447,-0.0916168472267588,0.191150949572845,0.9,40,500,2.5,1,3,NA,NA,NA
"0.0880387334812882",0.466483144111748,0.0395985731309221,0.483913335616976,0.00890720923665633,0.0447247448337202,-0.9,40,500,2.4,1,4,NA,NA,NA
"0.0493973852012219",0.402701355687923,-0.00258324816948282,0.423695635535912,0.0566508402449028,0.160070122461881,-0.6,40,500,2.4,1,4,NA,NA,NA
"0.0733283448883245",0.379449561696308,0.00532096261028708,0.419598495339977,0.0982545290903557,0.262929832774311,-0.3,40,500,2.4,1,4,NA,NA,NA
"0.115562151650538",0.373886553994872,0.0575395877685422,0.43878691998565,0.0599815512530633,0.326632687432416,0,40,500,2.4,1,4,NA,NA,NA
"0.100832241930644",0.36302526097702,0.0643600798617176,0.448364081257977,-0.0230024450404385,0.357622301123278,0.3,40,500,2.4,1,4,NA,NA,NA
"0.0722794984735884",0.353734048985042,0.0135648062215502,0.435172970148398,-0.109042516933996,0.332404070870357,0.6,40,500,2.4,1,4,NA,NA,NA
"0.0408875759177424",0.379692061210562,0.0294175023731502,0.533256945976733,-0.0621773165283275,0.116572262487124,0.9,40,500,2.4,1,4,NA,NA,NA
"0.117458595452748",0.497007080638705,0.0977907083473878,0.519448051310259,0.00935485903025281,0.0457398635436285,-0.9,40,500,2.5,1,4,NA,NA,NA
"0.0472084321105563",0.424019997447772,0.0311956281715167,0.443276672559557,0.0709070785874235,0.169258853564377,-0.6,40,500,2.5,1,4,NA,NA,NA
"0.0375890565019096",0.394931505514618,0.00916461357711228,0.426898674800748,0.0860403869256569,0.263351294046215,-0.3,40,500,2.5,1,4,NA,NA,NA
"0.114297207291596",0.387007001929423,0.0225875265413259,0.432610268368946,0.0623656059442004,0.331032019165416,0,40,500,2.5,1,4,NA,NA,NA
"0.103494293334917",0.378973745585779,0.0211448600866386,0.442808073034363,-0.00715268578528032,0.363959386509953,0.3,40,500,2.5,1,4,NA,NA,NA
"0.120747062796211",0.380244780642711,0.0357324140394174,0.460804847999323,-0.10080201108447,0.336850679893112,0.6,40,500,2.5,1,4,NA,NA,NA
"0.0505340898290286",0.397991072825498,0.0173716474175331,0.536420447388287,-0.0732691814820509,0.130456975219993,0.9,40,500,2.5,1,4,NA,NA,NA
"0.490846985529201",2.33861332873361,0.857882564523874,4.1918794770616,0.0289460247640756,0.1240302786968,-0.9,50,500,2.4,1,2,NA,NA,NA
"0.252810375395043",1.24167081908908,0.354797114143004,1.65970541861916,0.116971764218375,0.403906640385689,-0.6,50,500,2.4,1,2,NA,NA,NA
"0.282175934051333",1.10453287510413,0.412998825880611,1.86669572721059,0.135021197638826,0.594296457294665,-0.3,50,500,2.4,1,2,NA,NA,NA
"0.210191810966446",0.873741406173581,0.16758701158335,0.979892706751793,0.106054630844245,0.724398872554567,0,50,500,2.4,1,2,NA,NA,NA
"0.297408086872654",0.866299301480589,0.233864569492814,1.01613288879174,-0.021423225817584,0.777893276499265,0.3,50,500,2.4,1,2,NA,NA,NA
"0.313664548478706",0.858232895429889,0.276275757092206,1.06699990175286,-0.124161139527317,0.743597356343949,0.6,50,500,2.4,1,2,NA,NA,NA
"0.249914234009526",0.828882771740542,0.322234705612629,1.17055702721294,-0.0976048747275769,0.259557468448458,0.9,50,500,2.4,1,2,NA,NA,NA
"0.67167374076433",2.74101501642353,1.00003432961068,4.55294056709071,0.024322633150544,0.120603869904111,-0.9,50,500,2.5,1,2,NA,NA,NA
"0.330291870197732",1.47109555948184,0.589069817469866,2.73886827625338,0.13293655655716,0.42246796138342,-0.6,50,500,2.5,1,2,NA,NA,NA
"0.301880861271053",1.120535030765,0.297132957700771,1.31564108053704,0.16433208531816,0.628962355647498,-0.3,50,500,2.5,1,2,NA,NA,NA
"0.334628935101729",1.04274280404135,0.362516009951282,1.36600107406263,0.0769948311665802,0.760499666246847,0,50,500,2.5,1,2,NA,NA,NA
"0.373649768334369",0.965474746043091,0.353048698087033,1.15952757839129,-0.0173784558486248,0.831885915647502,0.3,50,500,2.5,1,2,NA,NA,NA
"0.350165275429763",0.89704265908037,0.293339802701769,1.08533610920113,-0.125152749865983,0.739380390035107,0.6,50,500,2.5,1,2,NA,NA,NA
"0.310850359949047",0.923459082169644,0.329500809823071,1.24532429625312,-0.0745002872383799,0.249692183235785,0.9,50,500,2.5,1,2,NA,NA,NA
"0.108435333601609",0.556413491100282,0.0801217127199098,0.562108409685638,0.009061721172655,0.0518723102581682,-0.9,50,500,2.4,1,3,NA,NA,NA
"0.0746832934433248",0.465365394481411,0.0627332788237089,0.484068772218475,0.0628043204981003,0.191182012905464,-0.6,50,500,2.4,1,3,NA,NA,NA
"0.0568191757662147",0.421322750612145,0.0254521199793674,0.447280561139856,0.119568795489233,0.313508623398836,-0.3,50,500,2.4,1,3,NA,NA,NA
"0.0746107001081704",0.40468974009065,0.0246376634481095,0.451011071705871,0.0960009198187561,0.401205619247137,0,50,500,2.4,1,3,NA,NA,NA
"0.151534587301622",0.418361206569172,0.0921016953678399,0.489004277476528,-0.0152911742327751,0.449439560411317,0.3,50,500,2.4,1,3,NA,NA,NA
"0.0987047950406042",0.405883490539253,0.0492954048101449,0.487446472757389,-0.120851265109845,0.403099970091825,0.6,50,500,2.4,1,3,NA,NA,NA
"0.0614302602272391",0.418264981505012,0.0447678239479041,0.55943957303325,-0.0462731105873363,0.120024030965267,0.9,50,500,2.4,1,3,NA,NA,NA
"0.115803565382615",0.582702249471298,0.117437408622368,0.5889721484858,0.0114362777205887,0.0527896076149244,-0.9,50,500,2.5,1,3,NA,NA,NA
"0.119462472145033",0.500534418332778,0.09115664302596,0.515287991511256,0.0684173931281226,0.200471414294757,-0.6,50,500,2.5,1,3,NA,NA,NA
"0.038103144144426",0.443196416907658,0.0155760795071651,0.45491522272208,0.10274246094373,0.327297368153862,-0.3,50,500,2.5,1,3,NA,NA,NA
"0.111986199883394",0.4391198223338,0.0657204354898021,0.471959977919391,0.0658338227569154,0.405251314396919,0,50,500,2.5,1,3,NA,NA,NA
"0.135043745338012",0.434491112487765,0.0806335317278211,0.487172419555733,-0.0534297914010151,0.446032607945732,0.3,50,500,2.5,1,3,NA,NA,NA
"0.132857402071599",0.430661940493612,0.100801603858873,0.515550802749293,-0.100489245604276,0.391987064303817,0.6,50,500,2.5,1,3,NA,NA,NA
"0.113324099582708",0.450472157330869,0.0918673256105119,0.597524105999145,-0.0677616071887001,0.140181560629775,0.9,50,500,2.5,1,3,NA,NA,NA
"0.0350716919214526",0.397913279465142,0.0179561355412192,0.404280824026081,0.00822331715617626,0.038729149975389,-0.9,50,500,2.4,1,4,NA,NA,NA
"0.0482944205817587",0.352863533017938,0.0210316946580886,0.376076820656495,0.0339173684552279,0.136093576214733,-0.6,50,500,2.4,1,4,NA,NA,NA
"0.0478173718860459",0.334405969609685,0.0139195552917206,0.370075148060528,0.0725406720988284,0.225265561005856,-0.3,50,500,2.4,1,4,NA,NA,NA
"0.0828308217131262",0.322817838127558,0.0455291901484892,0.382230341377805,0.0785850850233253,0.289644989330474,0,50,500,2.4,1,4,NA,NA,NA
"0.0725506251814589",0.314161234913947,0.0119468849011058,0.373294302479455,-0.0136722273003335,0.315133289162835,0.3,50,500,2.4,1,4,NA,NA,NA
"0.0543660224516868",0.310384597078129,0.00154589558530199,0.380660453797484,-0.0841465136165458,0.287611245701063,0.6,50,500,2.4,1,4,NA,NA,NA
